region_id,municipality,county,state
2520,CONEMAUGH,INDIANA,PA
1665,CREEKSIDE,INDIANA,PA
2571,EAST MAHONING,INDIANA,PA
2211,EAST WHEATFIELD,INDIANA,PA
2504,ERNEST,INDIANA,PA
2344,GLEN CAMPBELL,INDIANA,PA
1727,GRANT,INDIANA,PA
1750,GREEN,INDIANA,PA
1656,HOMER CITY,INDIANA,PA
1658,INDIANA,INDIANA,PA
2039,MARION CENTER,INDIANA,PA
1703,MONTGOMERY,INDIANA,PA
1705,NORTH MAHONING,INDIANA,PA
1807,PINE,INDIANA,PA
2525,PLUMVILLE,INDIANA,PA
2449,RAYNE,INDIANA,PA
2206,SALTSBURG,INDIANA,PA
2527,SHELOCTA,INDIANA,PA
2548,SMICKSBURG,INDIANA,PA
1966,SOUTH MAHONING,INDIANA,PA
1968,WASHINGTON,INDIANA,PA
2568,WEST MAHONING,INDIANA,PA
1749,WEST WHEATFIELD,INDIANA,PA
2453,WHITE,INDIANA,PA
1864,YOUNG,INDIANA,PA
2055,BARNETT,JEFFERSON,PA
1836,BEAVER,JEFFERSON,PA
1834,BELL,JEFFERSON,PA
1770,BIG RUN,JEFFERSON,PA
1991,BROCKWAY,JEFFERSON,PA
1993,BROOKVILLE,JEFFERSON,PA
2040,CLOVER,JEFFERSON,PA
1974,CORSICA,JEFFERSON,PA
2263,ELDRED,JEFFERSON,PA
1976,FALLS CREEK,JEFFERSON,PA
1983,GASKILL,JEFFERSON,PA
1986,HEATH,JEFFERSON,PA
2241,HENDERSON,JEFFERSON,PA
2243,KNOX,JEFFERSON,PA
2244,MCCALMONT,JEFFERSON,PA
873,OLIVER,JEFFERSON,PA
2145,PERRY,JEFFERSON,PA
1768,PINE CREEK,JEFFERSON,PA
2507,POLK,JEFFERSON,PA
2528,PORTER,JEFFERSON,PA
1978,PUNXSUTAWNEY,JEFFERSON,PA
1980,REYNOLDSVILLE,JEFFERSON,PA
2529,RINGGOLD,JEFFERSON,PA
2531,ROSE,JEFFERSON,PA
1909,SNYDER,JEFFERSON,PA
2465,SUMMERVILLE,JEFFERSON,PA
2451,SYKESVILLE,JEFFERSON,PA
2487,TIMBLIN,JEFFERSON,PA
2446,UNION,JEFFERSON,PA
2448,WARSAW,JEFFERSON,PA
2075,WASHINGTON,JEFFERSON,PA
2492,WINSLOW,JEFFERSON,PA
1775,WORTHVILLE,JEFFERSON,PA
2442,YOUNG,JEFFERSON,PA
1818,BEALE,JUNIATA,PA
2498,DELAWARE,JUNIATA,PA
1987,FAYETTE,JUNIATA,PA
2032,FERMANAGH,JUNIATA,PA
2203,GREENWOOD,JUNIATA,PA
1868,LACK,JUNIATA,PA
2042,MIFFLIN,JUNIATA,PA
2044,MIFFLINTOWN,JUNIATA,PA
2035,MILFORD,JUNIATA,PA
2036,MONROE,JUNIATA,PA
2011,PORT ROYAL,JUNIATA,PA
2186,SPRUCE HILL,JUNIATA,PA
2188,SUSQUEHANNA,JUNIATA,PA
2287,THOMPSONTOWN,JUNIATA,PA
2038,TURBETT,JUNIATA,PA
2210,TUSCARORA,JUNIATA,PA
1815,WALKER,JUNIATA,PA
2418,ARCHBALD,LACKAWANNA,PA
1826,BENTON,LACKAWANNA,PA
2057,BLAKELY,LACKAWANNA,PA
335,CARBONDALE,LACKAWANNA,PA
2202,CLARKS GREEN,LACKAWANNA,PA
1773,CLARKS SUMMIT,LACKAWANNA,PA
1831,CLIFTON,LACKAWANNA,PA
2251,COVINGTON,LACKAWANNA,PA
2110,DALTON,LACKAWANNA,PA
2112,DICKSON CITY,LACKAWANNA,PA
2511,DUNMORE,LACKAWANNA,PA
2545,ELMHURST,LACKAWANNA,PA
1832,FELL,LACKAWANNA,PA
1938,GLENBURN,LACKAWANNA,PA
1753,GREENFIELD,LACKAWANNA,PA
1755,JEFFERSON,LACKAWANNA,PA
1731,JERMYN,LACKAWANNA,PA
206,JESSUP,LACKAWANNA,PA
2551,LA PLUME,LACKAWANNA,PA
1777,MADISON,LACKAWANNA,PA
1733,MAYFIELD,LACKAWANNA,PA
2008,MOOSIC,LACKAWANNA,PA
2481,MOSCOW,LACKAWANNA,PA
1779,NEWTON,LACKAWANNA,PA
2483,NORTH ABINGTON,LACKAWANNA,PA
2334,OLD FORGE,LACKAWANNA,PA
2336,OLYPHANT,LACKAWANNA,PA
2049,RANSOM,LACKAWANNA,PA
2051,ROARING BROOK,LACKAWANNA,PA
2053,SCOTT,LACKAWANNA,PA
337,SCRANTON,LACKAWANNA,PA
2147,SOUTH ABINGTON,LACKAWANNA,PA
2148,SPRING BROOK,LACKAWANNA,PA
1646,TAYLOR,LACKAWANNA,PA
2443,THORNHURST,LACKAWANNA,PA
2338,THROOP,LACKAWANNA,PA
2341,VANDLING,LACKAWANNA,PA
1824,WAVERLY,LACKAWANNA,PA
2475,WEST ABINGTON,LACKAWANNA,PA
1125,ADAMSTOWN,LANCASTER,PA
1489,AKRON,LANCASTER,PA
2113,BART,LANCASTER,PA
2462,BRECKNOCK,LANCASTER,PA
2464,CAERNARVON,LANCASTER,PA
1370,CHRISTIANA,LANCASTER,PA
2010,CLAY,LANCASTER,PA
2539,COLERAIN,LANCASTER,PA
1274,COLUMBIA,LANCASTER,PA
2022,CONESTOGA,LANCASTER,PA
2421,CONOY,LANCASTER,PA
1276,DENVER,LANCASTER,PA
1695,DRUMORE,LANCASTER,PA
2156,EARL,LANCASTER,PA
1884,EAST COCALICO,LANCASTER,PA
2204,EAST DONEGAL,LANCASTER,PA
2353,EAST DRUMORE,LANCASTER,PA
2484,EAST EARL,LANCASTER,PA
1869,EAST HEMPFIELD,LANCASTER,PA
1737,EAST LAMPETER,LANCASTER,PA
1278,EAST PETERSBURG,LANCASTER,PA
2427,EDEN,LANCASTER,PA
2429,ELIZABETH,LANCASTER,PA
2423,ELIZABETHTOWN,LANCASTER,PA
2037,EPHRATA,LANCASTER,PA
1995,EPHRATA,LANCASTER,PA
1810,FULTON,LANCASTER,PA
429,LANCASTER,LANCASTER,PA
2236,LEACOCK,LANCASTER,PA
2150,LITITZ,LANCASTER,PA
2238,LITTLE BRITAIN,LANCASTER,PA
2026,MANHEIM,LANCASTER,PA
2499,MANHEIM,LANCASTER,PA
2239,MANOR,LANCASTER,PA
1306,MARIETTA,LANCASTER,PA
1540,MARTIC,LANCASTER,PA
1738,MILLERSVILLE,LANCASTER,PA
2208,MOUNT JOY,LANCASTER,PA
2278,MOUNTVILLE,LANCASTER,PA
2471,MT JOY,LANCASTER,PA
2019,NEW HOLLAND,LANCASTER,PA
1223,PARADISE,LANCASTER,PA
1610,PENN,LANCASTER,PA
984,PEQUEA,LANCASTER,PA
1192,PROVIDENCE,LANCASTER,PA
1687,QUARRYVILLE,LANCASTER,PA
2043,RAPHO,LANCASTER,PA
2249,SADSBURY,LANCASTER,PA
2430,SALISBURY,LANCASTER,PA
1736,STRASBURG,LANCASTER,PA
1692,STRASBURG,LANCASTER,PA
1694,TERRE HILL,LANCASTER,PA
2416,UPPER LEACOCK,LANCASTER,PA
2045,WARWICK,LANCASTER,PA
2280,WEST COCALICO,LANCASTER,PA
1771,WEST DONEGAL,LANCASTER,PA
1764,WEST EARL,LANCASTER,PA
1930,WEST HEMPFIELD,LANCASTER,PA
1859,WEST LAMPETER,LANCASTER,PA
2171,BESSEMER,LAWRENCE,PA
1804,ELLPORT,LAWRENCE,PA
1744,ELLWOOD CITY,LAWRENCE,PA
1789,ENON VALLEY,LAWRENCE,PA
2450,HICKORY,LAWRENCE,PA
2107,LITTLE BEAVER,LAWRENCE,PA
1742,MAHONING,LAWRENCE,PA
2486,NESHANNOCK,LAWRENCE,PA
2439,NEW BEAVER,LAWRENCE,PA
2559,NEW CASTLE,LAWRENCE,PA
2138,NEW WILMINGTON,LAWRENCE,PA
1936,NORTH BEAVER,LAWRENCE,PA
2417,PERRY,LAWRENCE,PA
2352,PLAIN GROVE,LAWRENCE,PA
2356,PULASKI,LAWRENCE,PA
2332,S.N.P.J.,LAWRENCE,PA
2397,SCOTT,LAWRENCE,PA
1774,SHENANGO,LAWRENCE,PA
2154,SLIPPERY ROCK,LAWRENCE,PA
2106,SOUTH NEW CASTLE,LAWRENCE,PA
1817,TAYLOR,LAWRENCE,PA
2557,UNION,LAWRENCE,PA
1973,VOLANT,LAWRENCE,PA
2436,WAMPUM,LAWRENCE,PA
1970,WASHINGTON,LAWRENCE,PA
1935,WAYNE,LAWRENCE,PA
2246,WILMINGTON,LAWRENCE,PA
1079,ANNVILLE,LEBANON,PA
2567,BETHEL,LEBANON,PA
2115,CLEONA,LEBANON,PA
666,COLD SPRING,LEBANON,PA
1783,CORNWALL,LEBANON,PA
2388,EAST HANOVER,LEBANON,PA
2390,HEIDELBERG,LEBANON,PA
2349,JACKSON,LEBANON,PA
1786,JONESTOWN,LEBANON,PA
1677,LEBANON,LEBANON,PA
2116,MILLCREEK,LEBANON,PA
2274,MOUNT GRETNA,LEBANON,PA
1651,MYERSTOWN,LEBANON,PA
2118,NORTH ANNVILLE,LEBANON,PA
2297,NORTH CORNWALL,LEBANON,PA
2261,NORTH LEBANON,LEBANON,PA
254,NORTH LONDONDERRY,LEBANON,PA
1652,PALMYRA,LEBANON,PA
1654,RICHLAND,LEBANON,PA
1984,SOUTH ANNVILLE,LEBANON,PA
2399,SOUTH LEBANON,LEBANON,PA
1394,SOUTH LONDONDERRY,LEBANON,PA
1396,SWATARA,LEBANON,PA
1309,UNION,LEBANON,PA
2501,WEST CORNWALL,LEBANON,PA
1080,WEST LEBANON,LEBANON,PA
1179,ALBURTIS,LEHIGH,PA
1746,ALLENTOWN,LEHIGH,PA
2105,BETHLEHEM,LEHIGH,PA
2158,CATASAUQUA,LEHIGH,PA
2193,COOPERSBURG,LEHIGH,PA
2477,COPLAY,LEHIGH,PA
2031,EMMAUS,LEHIGH,PA
1720,FOUNTAIN HILL,LEHIGH,PA
1906,HANOVER,LEHIGH,PA
1908,HEIDELBERG,LEHIGH,PA
1766,LOWER MACUNGIE,LEHIGH,PA
1971,LOWER MILFORD,LEHIGH,PA
1683,LOWHILL,LEHIGH,PA
1685,LYNN,LEHIGH,PA
2195,MACUNGIE,LEHIGH,PA
1698,NORTH WHITEHALL,LEHIGH,PA
1932,SALISBURY,LEHIGH,PA
1972,SLATINGTON,LEHIGH,PA
2566,SOUTH WHITEHALL,LEHIGH,PA
2065,UPPER MACUNGIE,LEHIGH,PA
1238,UPPER MILFORD,LEHIGH,PA
2135,UPPER SAUCON,LEHIGH,PA
2137,WASHINGTON,LEHIGH,PA
1690,WEISENBERG,LEHIGH,PA
872,WHITEHALL,LEHIGH,PA
2152,ASHLEY,LUZERNE,PA
1734,AVOCA,LUZERNE,PA
1954,BEAR CREEK,LUZERNE,PA
644,BEAR CREEK VILLAGE,LUZERNE,PA
2180,BLACK CREEK,LUZERNE,PA
2182,BUCK,LUZERNE,PA
1722,BUTLER,LUZERNE,PA
2029,CONYNGHAM,LUZERNE,PA
2230,CONYNGHAM,LUZERNE,PA
1367,COURTDALE,LUZERNE,PA
1604,DALLAS,LUZERNE,PA
1947,DENNISON,LUZERNE,PA
1188,DORRANCE,LUZERNE,PA
1606,DUPONT,LUZERNE,PA
1172,DURYEA,LUZERNE,PA
1173,EDWARDSVILLE,LUZERNE,PA
189,EXETER,LUZERNE,PA
913,EXETER,LUZERNE,PA
901,FAIRMOUNT,LUZERNE,PA
903,FAIRVIEW,LUZERNE,PA
915,FORTY FORT,LUZERNE,PA
885,FOSTER,LUZERNE,PA
888,FRANKLIN,LUZERNE,PA
917,FREELAND,LUZERNE,PA
2445,HANOVER,LUZERNE,PA
1009,HARVEYS LAKE,LUZERNE,PA
1728,HAZLE,LUZERNE,PA
2473,HAZLETON,LUZERNE,PA
784,HOLLENBACK,LUZERNE,PA
2218,HUGHESTOWN,LUZERNE,PA
796,HUNLOCK,LUZERNE,PA
798,HUNTINGTON,LUZERNE,PA
1070,JACKSON,LUZERNE,PA
918,JEDDO,LUZERNE,PA
1461,JENKINS,LUZERNE,PA
1863,KINGSTON,LUZERNE,PA
2223,KINGSTON,LUZERNE,PA
1054,LAFLIN,LUZERNE,PA
919,LAKE,LUZERNE,PA
782,LARKSVILLE,LUZERNE,PA
1620,LAUREL RUN,LUZERNE,PA
920,LEHMAN,LUZERNE,PA
1622,LUZERNE,LUZERNE,PA
2326,NANTICOKE,LUZERNE,PA
1137,NESCOPECK,LUZERNE,PA
1888,NESCOPECK,LUZERNE,PA
1315,NEW COLUMBUS,LUZERNE,PA
1741,NEWPORT,LUZERNE,PA
1317,NUANGOLA,LUZERNE,PA
569,PENN LAKE PARK,LUZERNE,PA
1927,PITTSTON,LUZERNE,PA
2413,PITTSTON,LUZERNE,PA
2074,PLAINS,LUZERNE,PA
2391,PLYMOUTH,LUZERNE,PA
1131,PLYMOUTH,LUZERNE,PA
632,PRINGLE,LUZERNE,PA
2393,RICE,LUZERNE,PA
2027,ROSS,LUZERNE,PA
2444,SALEM,LUZERNE,PA
634,SHICKSHINNY,LUZERNE,PA
2431,SLOCUM,LUZERNE,PA
1324,SUGAR NOTCH,LUZERNE,PA
2313,SUGARLOAF,LUZERNE,PA
1325,SWOYERSVILLE,LUZERNE,PA
1649,UNION,LUZERNE,PA
924,WARRIOR RUN,LUZERNE,PA
858,WEST HAZLETON,LUZERNE,PA
860,WEST PITTSTON,LUZERNE,PA
1600,WEST WYOMING,LUZERNE,PA
1602,WHITE HAVEN,LUZERNE,PA
2424,WILKES-BARRE,LUZERNE,PA
1729,WILKES-BARRE,LUZERNE,PA
197,WRIGHT,LUZERNE,PA
1243,WYOMING,LUZERNE,PA
1158,YATESVILLE,LUZERNE,PA
652,ANTHONY,LYCOMING,PA
985,ARMSTRONG,LYCOMING,PA
861,BASTRESS,LYCOMING,PA
1589,BRADY,LYCOMING,PA
1124,BROWN,LYCOMING,PA
435,CASCADE,LYCOMING,PA
1580,CLINTON,LYCOMING,PA
1536,COGAN HOUSE,LYCOMING,PA
1311,CUMMINGS,LYCOMING,PA
1397,DUBOISTOWN,LYCOMING,PA
341,ELDRED,LYCOMING,PA
2490,FAIRFIELD,LYCOMING,PA
1128,FRANKLIN,LYCOMING,PA
1136,GAMBLE,LYCOMING,PA
332,HEPBURN,LYCOMING,PA
2227,HUGHESVILLE,LYCOMING,PA
334,JACKSON,LYCOMING,PA
921,JERSEY SHORE,LYCOMING,PA
961,JORDAN,LYCOMING,PA
1362,LEWIS,LYCOMING,PA
931,LIMESTONE,LYCOMING,PA
2480,LOYALSOCK,LYCOMING,PA
933,LYCOMING,LYCOMING,PA
1145,MCHENRY,LYCOMING,PA
1148,MCINTYRE,LYCOMING,PA
1151,MCNETT,LYCOMING,PA
1161,MIFFLIN,LYCOMING,PA
1134,MILL CREEK,LYCOMING,PA
923,MONTGOMERY,LYCOMING,PA
940,MONTOURSVILLE,LYCOMING,PA
871,MORELAND,LYCOMING,PA
944,MUNCY,LYCOMING,PA
1569,MUNCY CREEK,LYCOMING,PA
1618,NIPPENOSE,LYCOMING,PA
1152,OLD LYCOMING,LYCOMING,PA
481,PENN,LYCOMING,PA
483,PIATT,LYCOMING,PA
868,PICTURE ROCKS,LYCOMING,PA
972,PINE,LYCOMING,PA
285,PLUNKETTS CREEK,LYCOMING,PA
1181,PORTER,LYCOMING,PA
869,SALLADASBURG,LYCOMING,PA
862,SHREWSBURY,LYCOMING,PA
421,SOUTH WILLIAMSPORT,LYCOMING,PA
1313,SUSQUEHANNA,LYCOMING,PA
1120,UPPER FAIRFIELD,LYCOMING,PA
990,WASHINGTON,LYCOMING,PA
1544,WATSON,LYCOMING,PA
330,WILLIAMSPORT,LYCOMING,PA
338,WOLF,LYCOMING,PA
306,WOODWARD,LYCOMING,PA
422,ANNIN,MCKEAN,PA
1092,BRADFORD,MCKEAN,PA
188,CERES,MCKEAN,PA
1321,CORYDON,MCKEAN,PA
1257,ELDRED,MCKEAN,PA
1087,ELDRED,MCKEAN,PA
2521,FOSTER,MCKEAN,PA
2317,HAMILTON,MCKEAN,PA
911,HAMLIN,MCKEAN,PA
1258,KANE,MCKEAN,PA
191,KEATING,MCKEAN,PA
2216,LAFAYETTE,MCKEAN,PA
95,LEWIS RUN,MCKEAN,PA
193,LIBERTY,MCKEAN,PA
909,MOUNT JEWETT,MCKEAN,PA
485,NORWICH,MCKEAN,PA
1266,OTTO,MCKEAN,PA
925,PORT ALLEGANY,MCKEAN,PA
219,SERGEANT,MCKEAN,PA
2167,SMETHPORT,MCKEAN,PA
1485,WETMORE,MCKEAN,PA
853,CLARK,MERCER,PA
1608,COOLSPRING,MERCER,PA
1368,DEER CREEK,MERCER,PA
1259,DELAWARE,MERCER,PA
1261,EAST LACKAWANNOCK,MERCER,PA
1175,FAIRVIEW,MERCER,PA
1225,FARRELL,MERCER,PA
1135,FINDLEY,MERCER,PA
1071,FREDONIA,MERCER,PA
1272,FRENCH CREEK,MERCER,PA
1140,GREENE,MERCER,PA
769,GREENVILLE,MERCER,PA
1356,GROVE CITY,MERCER,PA
2523,HEMPFIELD,MERCER,PA
1082,HERMITAGE,MERCER,PA
2221,JACKSON,MERCER,PA
1072,JACKSON CENTER,MERCER,PA
828,JAMESTOWN,MERCER,PA
1059,JEFFERSON,MERCER,PA
1062,LACKAWANNOCK,MERCER,PA
1065,LAKE,MERCER,PA
804,LIBERTY,MERCER,PA
1285,MERCER,MERCER,PA
1115,MILL CREEK,MERCER,PA
792,NEW LEBANON,MERCER,PA
1037,NEW VERNON,MERCER,PA
1444,OTTER CREEK,MERCER,PA
1142,PERRY,MERCER,PA
1948,PINE,MERCER,PA
419,PYMATUNING,MERCER,PA
741,SALEM,MERCER,PA
1615,SANDY CREEK,MERCER,PA
1010,SANDY LAKE,MERCER,PA
1032,SHARON,MERCER,PA
1443,SHARPSVILLE,MERCER,PA
1292,SHEAKLEYVILLE,MERCER,PA
843,SHENANGO,MERCER,PA
905,SOUTH PYMATUNING,MERCER,PA
982,SPRINGFIELD,MERCER,PA
815,STONEBORO,MERCER,PA
937,SUGAR GROVE,MERCER,PA
1003,WEST MIDDLESEX,MERCER,PA
2172,WEST SALEM,MERCER,PA
825,WHEATLAND,MERCER,PA
991,WILMINGTON,MERCER,PA
994,WOLF CREEK,MERCER,PA
1129,WORTH,MERCER,PA
1239,ARMAGH,MIFFLIN,PA
159,BRATTON,MIFFLIN,PA
67,BROWN,MIFFLIN,PA
774,BURNHAM,MIFFLIN,PA
362,DECATUR,MIFFLIN,PA
1512,DERRY,MIFFLIN,PA
2534,GRANVILLE,MIFFLIN,PA
1586,JUNIATA TERRACE,MIFFLIN,PA
2162,KISTLER,MIFFLIN,PA
1509,LEWISTOWN,MIFFLIN,PA
967,MCVEYTOWN,MIFFLIN,PA
1411,MENNO,MIFFLIN,PA
1207,NEWTON HAMILTON,MIFFLIN,PA
790,OLIVER,MIFFLIN,PA
1286,UNION,MIFFLIN,PA
1289,WAYNE,MIFFLIN,PA
1588,BARRETT,MONROE,PA
1635,CHESTNUTHILL,MONROE,PA
1291,COOLBAUGH,MONROE,PA
1576,DELAWARE WATER GAP,MONROE,PA
1216,EAST STROUDSBURG,MONROE,PA
780,ELDRED,MONROE,PA
1413,HAMILTON,MONROE,PA
946,JACKSON,MONROE,PA
705,MIDDLE SMITHFIELD,MONROE,PA
1251,MT POCONO,MONROE,PA
1581,PARADISE,MONROE,PA
1631,POCONO,MONROE,PA
1501,POLK,MONROE,PA
1504,PRICE,MONROE,PA
1465,ROSS,MONROE,PA
1163,SMITHFIELD,MONROE,PA
1839,STROUD,MONROE,PA
1379,STROUDSBURG,MONROE,PA
824,TOBYHANNA,MONROE,PA
1391,TUNKHANNOCK,MONROE,PA
2561,ABINGTON,MONTGOMERY,PA
800,AMBLER,MONTGOMERY,PA
759,BRIDGEPORT,MONTGOMERY,PA
1408,BRYN ATHYN,MONTGOMERY,PA
1456,CHELTENHAM,MONTGOMERY,PA
1233,COLLEGEVILLE,MONTGOMERY,PA
742,CONSHOHOCKEN,MONTGOMERY,PA
1018,DOUGLASS,MONTGOMERY,PA
290,EAST GREENVILLE,MONTGOMERY,PA
2095,EAST NORRITON,MONTGOMERY,PA
2310,FRANCONIA,MONTGOMERY,PA
617,GREEN LANE,MONTGOMERY,PA
658,HATBORO,MONTGOMERY,PA
1505,HATFIELD,MONTGOMERY,PA
762,HATFIELD,MONTGOMERY,PA
1821,HORSHAM,MONTGOMERY,PA
1007,JENKINTOWN,MONTGOMERY,PA
1629,LANSDALE,MONTGOMERY,PA
1020,LIMERICK,MONTGOMERY,PA
766,LOWER FREDERICK,MONTGOMERY,PA
1470,LOWER GWYNEDD,MONTGOMERY,PA
1508,LOWER MERION,MONTGOMERY,PA
1447,LOWER MORELAND,MONTGOMERY,PA
1046,LOWER POTTSGROVE,MONTGOMERY,PA
2077,LOWER PROVIDENCE,MONTGOMERY,PA
1376,LOWER SALFORD,MONTGOMERY,PA
1186,MARLBOROUGH,MONTGOMERY,PA
2513,MONTGOMERY,MONTGOMERY,PA
1214,NARBERTH,MONTGOMERY,PA
1633,NEW HANOVER,MONTGOMERY,PA
1495,NORRISTOWN,MONTGOMERY,PA
1424,NORTH WALES,MONTGOMERY,PA
1244,PENNSBURG,MONTGOMERY,PA
2189,PERKIOMEN,MONTGOMERY,PA
1255,PLYMOUTH,MONTGOMERY,PA
1246,POTTSTOWN,MONTGOMERY,PA
54,RED HILL,MONTGOMERY,PA
346,ROCKLEDGE,MONTGOMERY,PA
541,ROYERSFORD,MONTGOMERY,PA
819,SALFORD,MONTGOMERY,PA
277,SCHWENKSVILLE,MONTGOMERY,PA
1169,SKIPPACK,MONTGOMERY,PA
62,SOUDERTON,MONTGOMERY,PA
1256,SPRINGFIELD,MONTGOMERY,PA
719,TELFORD,MONTGOMERY,PA
2258,TOWAMENCIN,MONTGOMERY,PA
844,TRAPPE,MONTGOMERY,PA
777,UPPER DUBLIN,MONTGOMERY,PA
949,UPPER FREDERICK,MONTGOMERY,PA
1011,UPPER GWYNEDD,MONTGOMERY,PA
811,UPPER HANOVER,MONTGOMERY,PA
1467,UPPER MERION,MONTGOMERY,PA
1484,UPPER MORELAND,MONTGOMERY,PA
2003,UPPER POTTSGROVE,MONTGOMERY,PA
2288,UPPER PROVIDENCE,MONTGOMERY,PA
1029,UPPER SALFORD,MONTGOMERY,PA
1421,WEST CONSHOHOCKEN,MONTGOMERY,PA
1211,WEST NORRITON,MONTGOMERY,PA
1590,WEST POTTSGROVE,MONTGOMERY,PA
781,WHITEMARSH,MONTGOMERY,PA
2290,WHITPAIN,MONTGOMERY,PA
1419,WORCESTER,MONTGOMERY,PA
1597,ANTHONY,MONTOUR,PA
1426,COOPER,MONTOUR,PA
1196,DANVILLE,MONTOUR,PA
1039,DERRY,MONTOUR,PA
935,LIBERTY,MONTOUR,PA
1213,LIMESTONE,MONTOUR,PA
2071,MAHONING,MONTOUR,PA
997,MAYBERRY,MONTOUR,PA
1000,VALLEY,MONTOUR,PA
614,WASHINGTONVILLE,MONTOUR,PA
1593,WEST HEMLOCK,MONTOUR,PA
703,ALLEN,NORTHAMPTON,PA
293,BANGOR,NORTHAMPTON,PA
269,BATH,NORTHAMPTON,PA
511,BETHLEHEM,NORTHAMPTON,PA
458,BETHLEHEM,NORTHAMPTON,PA
250,BUSHKILL,NORTHAMPTON,PA
326,CHAPMAN,NORTHAMPTON,PA
598,EAST ALLEN,NORTHAMPTON,PA
1440,EAST BANGOR,NORTHAMPTON,PA
291,EASTON,NORTHAMPTON,PA
51,FORKS,NORTHAMPTON,PA
543,FREEMANSBURG,NORTHAMPTON,PA
567,GLENDON,NORTHAMPTON,PA
899,HANOVER,NORTHAMPTON,PA
711,HELLERTOWN,NORTHAMPTON,PA
225,LEHIGH,NORTHAMPTON,PA
228,LOWER MT BETHEL,NORTHAMPTON,PA
194,LOWER NAZARETH,NORTHAMPTON,PA
659,LOWER SAUCON,NORTHAMPTON,PA
661,MOORE,NORTHAMPTON,PA
707,NAZARETH,NORTHAMPTON,PA
612,NORTH CATASAUQUA,NORTHAMPTON,PA
177,NORTHAMPTON,NORTHAMPTON,PA
2295,PALMER,NORTHAMPTON,PA
733,PEN ARGYL,NORTHAMPTON,PA
106,PLAINFIELD,NORTHAMPTON,PA
1439,PORTLAND,NORTHAMPTON,PA
170,ROSETO,NORTHAMPTON,PA
674,STOCKERTOWN,NORTHAMPTON,PA
112,TATAMY,NORTHAMPTON,PA
107,UPPER MT BETHEL,NORTHAMPTON,PA
1661,UPPER NAZARETH,NORTHAMPTON,PA
520,WALNUTPORT,NORTHAMPTON,PA
1701,WASHINGTON,NORTHAMPTON,PA
163,WEST EASTON,NORTHAMPTON,PA
509,WILLIAMS,NORTHAMPTON,PA
2080,WILSON,NORTHAMPTON,PA
324,WIND GAP,NORTHAMPTON,PA
2300,COAL,NORTHUMBERLAND,PA
565,DELAWARE,NORTHUMBERLAND,PA
201,EAST CAMERON,NORTHUMBERLAND,PA
410,EAST CHILLISQUAQUE,NORTHUMBERLAND,PA
700,HERNDON,NORTHUMBERLAND,PA
64,JACKSON,NORTHUMBERLAND,PA
158,JORDAN,NORTHUMBERLAND,PA
316,KULPMONT,NORTHUMBERLAND,PA
597,LEWIS,NORTHUMBERLAND,PA
187,LITTLE MAHANOY,NORTHUMBERLAND,PA
202,LOWER AUGUSTA,NORTHUMBERLAND,PA
205,LOWER MAHANOY,NORTHUMBERLAND,PA
319,MARION HEIGHTS,NORTHUMBERLAND,PA
518,MCEWENSVILLE,NORTHUMBERLAND,PA
668,MILTON,NORTHUMBERLAND,PA
718,MOUNT CARMEL,NORTHUMBERLAND,PA
1726,MT CARMEL,NORTHUMBERLAND,PA
